"","DAUID","X","Y","CDUID","CDNAME","CDTYPE","CCSUID","CCSNAME","CSDUID","CSDNAME","CSDTYPE","ERUID","ERNAME","SACCODE","SACTYPE","CMAUID","CMAPUID","CMANAME","CMATYPE","CTUID","CTNAME","ADAUID","Pop","Income","Dwellval","Dwellings","Owners","comm_struc","sector","name","class","Evacuated","DN","percedu","In200m","In400m","Distance_m","Elevation","prop65p","med_age","age2544","age4564","age65.","phigh","percown","incomecat","vlrisk","E"
"435",48060621,4684406.755,1920106.988,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250028,28,48060107,675,975160,1948785,200,195,"INNER CITY","CENTRE","ELBOW PARK","Residential","Yes",5,80.6122449,1,1,162.0750373,47.3469579999999,0.209302326,40.1,29.48717949,55.12820513,15.38461538,9.183673469,97.5,18,1,1
"436",48060622,4684947.378,1921390.74,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250027,27,48060107,600,108131,471957,435,175,"INNER CITY","CENTRE","CLIFF BUNGALOW","Residential","Yes",5,80,1,1,337.2177451,47.129921,0.1,33.1,73.52941176,22.54901961,3.921568627,12.17391304,40.2298850574713,11,1,1
"437",48060623,4685172.411,1921371.792,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250031,31,48060109,490,81031,430432,370,110,"INNER CITY","CENTRE","MISSION","Residential","Yes",5,80.8080808,1,1,234.1244136,46.9865159999999,0.106796117,31.6,76.13636364,19.31818182,4.545454545,16.16161616,29.7297297297297,9,1,1
"438",48060624,4685047.102,1921690.69,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250027,27,48060107,525,85033,412170,355,90,"INNER CITY","CENTRE","CLIFF BUNGALOW","Residential","Yes",5,67.9611651,0,1,426.318694,47.7124039999999,0.091836735,31.8,73.75,21.25,5,22.33009709,25.3521126760563,9,1,1
"439",48060625,4684943.763,1921893.48,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250027,27,48060107,735,88782,404333,480,165,"INNER CITY","CENTRE","CLIFF BUNGALOW","Residential","Yes",5,71.2230216,0,1,627.4354719,47.2730179999999,0.183673469,32,65.83333333,24.16666667,10,24.46043166,34.375,9,1,1
"440",48060626,4684656.066,1921600.504,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250027,27,48060107,555,184607,1195442,300,125,"INNER CITY","CENTRE","UPPER MOUNT ROYAL","Residential","No",1,79.7979798,1,1,553.6599375,59.833981,0.189189189,37.9,51.19047619,38.0952381,10.71428571,17.17171717,41.6666666666667,18,0,0
"441",48060627,4685415.011,1920459.073,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250030,30,48060106,505,119583,579313,285,125,"INNER CITY","CENTRE","ERLTON","Residential","Yes",1,67.7419355,1,1,324.8227035,60.0527219999999,0.18627451,36.7,57.14285714,33.33333333,9.523809524,21.50537634,43.859649122807,12,0,1
"442",48060628,4685806.516,1920330.454,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250030,30,48060106,1345,133747,489287,780,515,"EMPLOYMENT","CENTRE","MANCHESTER INDUSTRIAL","Industrial","No",2,75.3036437,1,1,555.7777411,45.6378589999999,0.15018315,36.5,56.95067265,34.52914798,8.520179372,13.76518219,66.025641025641,14,1,0
"443",48060629,4684813.99,1920049.685,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250030,30,48060106,745,162065,1089199,330,205,"1950s","CENTRE","PARKHILL","Residential","No",1,71.875,1,1,65.83275188,58.4228069999999,0.183673469,42.5,40.36697248,49.5412844,10.09174312,21.09375,62.1212121212121,17,0,0
"444",48060630,4686838.747,1919131.695,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250032,32,48060106,490,66207,395350,245,135,"EMPLOYMENT","CENTRE","HIGHFIELD","Industrial","No",1,52.1276596,1,1,1568.706867,40.8742829999999,0.154639175,38,57.69230769,34.61538462,7.692307692,34.04255319,55.1020408163265,7,0,0
"445",48060631,4686778.604,1920971.45,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250032,32,48060106,510,67457,460471,250,110,"INNER CITY","CENTRE","RAMSAY","Residential","No",1,51.0416667,1,1,217.1111292,50.485788,0.184466019,41.2,50.61728395,40.74074074,8.641975309,44.79166667,44,7,0,0
"446",48060632,4687124.512,1921212.703,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250032,32,48060106,560,60135,566625,255,95,"INNER CITY","CENTRE","RAMSAY","Residential","No",1,36.8421053,1,1,351.8057073,56.125434,0.267857143,36,48.10126582,37.97468354,13.92405063,29.47368421,37.2549019607843,7,0,0
"447",48060633,4687402.582,1921384.848,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250032,32,48060106,530,57700,484333,285,155,"INNER CITY","CENTRE","RAMSAY","Residential","No",1,59.7826087,1,1,327.2031333,44.5231819999999,0.352380952,40.6,45.97701149,36.7816092,17.24137931,25,54.3859649122807,6,0,0
"448",48060636,4686967.648,1922099.702,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250042,42,48060095,485,15336,5e+05,470,10,"CENTRE CITY","CENTRE","DOWNTOWN EAST VILLAGE","Residential","Yes",5,48.4536083,0,1,353.2252099,41.0433829999999,1.381443299,67.3,1.030927835,38.1443299,60.82474227,12.37113402,2.12765957446809,2,1,1
"449",48060637,4687121.042,1922217.486,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250042,42,48060095,270,43046,263297,230,25,"CENTRE CITY","CENTRE","DOWNTOWN EAST VILLAGE","Residential","Yes",4,58.490566,1,1,164.2815058,40.3911639999999,0.541666667,50.7,36.76470588,38.23529412,25,13.20754717,10.8695652173913,5,1,1
"450",48060639,4686355.807,1922419.469,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250042,42,48060095,605,35133,239427,435,100,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",4,56.779661,0,1,615.5220169,43.3471669999999,0.898305085,53.9,35.57692308,20.19230769,44.23076923,25.42372881,22.9885057471264,4,1,0
"451",48060640,4686491.568,1922852.42,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250042,42,48060095,1015,56771,210995,655,90,"CENTRE CITY","CENTRE","CHINATOWN","Residential","Yes",5,39.7849462,1,1,192.1592851,42.001479,0.769607843,51.4,32.60869565,32.06521739,35.32608696,22.04301075,13.7404580152672,6,1,1
"452",48060643,4685813.136,1923510.928,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250043,43,48060095,1020,188127,670402,620,470,"CENTRE CITY","CENTRE","EAU CLAIRE","Residential","Yes",5,71.6494845,1,1,121.9591989,42.8429779999999,0.725490196,57.4,21.19565217,42.93478261,35.86956522,15.97938144,75.8064516129032,18,1,1
"453",48060644,4685690.034,1923143.122,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250043,43,48060095,430,57962,5e+05,225,0,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",5,82.5,0,1,503.7873435,43.1090879999999,0.037974684,30.2,68.96551724,25.86206897,5.172413793,16.25,0,6,1,0
"454",48060645,4685649.896,1922926.826,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250043,43,48060095,265,86755,547125,210,90,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",4,82.6923077,0,1,719.8990703,44.42165,0.150943396,32.8,65.11627907,30.23255814,4.651162791,13.46153846,42.8571428571429,9,1,0
"455",48060647,4685154.788,1922538.21,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250044,44,48060104,485,117935,463558,335,205,"CENTRE CITY","CENTRE","BELTLINE","Residential","Yes",4,85.4166667,0,0,1025.203751,45.6926470000001,0.041237113,31.2,78.82352941,18.82352941,2.352941176,7.291666667,61.1940298507463,12,1,1
"456",48060648,4684808.741,1922446.467,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250044,44,48060104,320,63912,270983,220,20,"CENTRE CITY","CENTRE","BELTLINE","Residential","Yes",3,76.5625,0,0,1052.076371,46.7949209999999,0.1875,38.1,58.82352941,31.37254902,9.803921569,17.1875,9.09090909090909,7,1,1
"457",48060649,4684672.124,1922562.182,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250045,45,48060102,395,59586,255260,270,70,"CENTRE CITY","CENTRE","BELTLINE","Residential","Yes",3,64.4736842,0,0,924.6000324,47.7929999999999,0.329113924,39.8,54.28571429,30,15.71428571,18.42105263,25.9259259259259,6,1,1
"458",48060650,4684452.316,1922482.207,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250045,45,48060102,745,83594,350251,490,205,"CENTRE CITY","CENTRE","BELTLINE","Residential","Yes",3,75.8865248,0,0,976.9159747,48.5949209999999,0.610738255,43.6,45.11278195,24.81203008,30.07518797,19.85815603,41.8367346938776,9,1,1
"459",48060651,4684538.614,1922308.307,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250045,45,48060102,415,46534,323087,290,65,"CENTRE CITY","CENTRE","BELTLINE","Residential","Yes",4,42.6829268,0,0,1157.736492,47.6487569999999,0.482758621,38.4,52.77777778,22.22222222,25,35.36585366,22.4137931034483,5,1,1
"460",48060652,4684530.762,1922778.351,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250045,45,48060102,1445,68950,301117,950,365,"CENTRE CITY","CENTRE","BELTLINE","Residential","Yes",3,79.6363636,0,0,691.8293261,48.7879399999999,0.067340067,31.1,79.28286853,17.52988048,3.187250996,17.81818182,38.4210526315789,7,1,1
"461",48060654,4684843.757,1922981.212,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.01,46.01,48060098,705,52773,5e+05,395,0,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",3,55.6390977,0,0,519.4793922,47.0833519999999,0.08,31.5,71.55172414,23.27586207,5.172413793,30.82706767,0,6,1,0
"462",48060655,4684886.446,1923082.536,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.01,46.01,48060098,705,53134,5e+05,390,0,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",3,66.9117647,0,1,425.7142656,46.932194,0.092198582,30.1,78.0952381,16.19047619,5.714285714,19.85294118,0,6,1,0
"463",48060656,4685064.257,1923060.819,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250043,43,48060095,595,49322,5e+05,375,0,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",4,72.8813559,0,1,513.482949,46.2177919999999,0.091666667,30.3,71.73913043,20.65217391,7.608695652,16.10169492,0,5,1,0
"464",48060660,4685163.632,1923302.863,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250043,43,48060095,815,61542,5e+05,475,0,"CENTRE CITY","CENTRE","DOWNTOWN COMMERCIAL CORE","Residential","No",3,74.3589744,0,1,326.41193,46.882472,0.141176471,32.3,68.57142857,24.28571429,7.142857143,21.7948718,0,7,1,0
"465",48060661,4685287.592,1923437.107,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250043,43,48060095,940,103374,514614,615,215,"CENTRE CITY","CENTRE","EAU CLAIRE","Residential","Yes",4,69.7142857,1,1,248.0031551,45.8832990000001,0.586666667,47.3,38.88888889,33.33333333,27.77777778,19.42857143,34.9593495934959,11,1,1
"466",48060662,4684301.715,1923189.454,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.01,46.01,48060098,380,78401,227706,225,70,"CENTRE CITY","CENTRE","DOWNTOWN WEST END","Residential","No",4,57.9710145,1,1,275.0155589,49.128878,0.038961039,30.4,77.19298246,19.29824561,3.50877193,33.33333333,31.1111111111111,8,1,0
"467",48060663,4683814.343,1923086.844,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.02,46.02,48060081,460,58397,333470,325,110,"INNER CITY","CENTRE","SUNALTA","Residential","No",5,72.2222222,0,1,463.7742625,49.687461,0.068627451,31.4,76.19047619,20.23809524,3.571428571,24.44444444,33.8461538461538,6,1,0
"468",48060664,4683566.81,1923134.718,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.02,46.02,48060081,460,67560,334793,270,100,"INNER CITY","CENTRE","SUNALTA","Residential","No",5,71.9512195,0,1,529.3627039,49.152572,0.043478261,32,77.02702703,20.27027027,2.702702703,14.63414634,37.037037037037,7,1,0
"469",48060665,4683628.445,1922834.072,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.02,46.02,48060081,515,70639,327042,330,105,"INNER CITY","CENTRE","SUNALTA","Residential","No",5,65.9574468,0,0,775.2091599,49.3065079999999,0.057692308,34.2,66.29213483,29.21348315,4.494382022,31.91489362,31.8181818181818,8,1,0
"470",48060666,4683737.75,1922706.246,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.02,46.02,48060081,595,65102,338512,330,75,"INNER CITY","CENTRE","SUNALTA","Residential","No",5,62.3853211,0,0,843.8784174,50.7714579999999,0.057142857,31.8,70.93023256,24.41860465,4.651162791,31.19266055,22.7272727272727,7,1,0
"471",48060667,4683324.835,1922890.301,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250046.02,46.02,48060081,500,247843,843131,205,95,"INNER CITY","CENTRE","SCARBORO","Residential","No",1,69.7674419,0,0,840.3087207,60.3108239999999,0.171428571,36.5,42.85714286,45.71428571,11.42857143,25.58139535,46.3414634146341,18,0,0
"472",48060668,4683317.146,1922428.179,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250026,26,48060103,405,75347,416255,265,90,"INNER CITY","CENTRE","BANKVIEW","Residential","No",1,58.4415584,0,0,1271.374877,71.420306,0.049382716,31.3,75.75757576,21.21212121,3.03030303,32.46753247,33.9622641509434,8,0,0
"473",48060669,4683130.17,1922480.251,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250025,25,48060103,300,88508,356862,175,90,"INNER CITY","CENTRE","BANKVIEW","Residential","No",1,83.9285714,0,0,1294.104351,79.659009,0.074626866,34.2,67.24137931,27.5862069,5.172413793,12.5,51.4285714285714,9,0,0
"474",48060670,4682938.613,1922311.839,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250025,25,48060103,635,90427,535949,345,115,"INNER CITY","CENTRE","BANKVIEW","Residential","No",1,50.8064516,0,0,1493.746096,95.141122,0.095652174,32.2,62.5,31.81818182,5.681818182,41.93548387,33.3333333333333,10,0,0
"475",48060671,4682848.287,1922625.862,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250025,25,48060103,465,73380,534487,295,90,"1950s","CENTRE","RICHMOND","Residential","No",1,68.8888889,0,0,1182.565901,93.5006839999999,0.11827957,33.7,64.38356164,30.1369863,5.479452055,28.88888889,30.5084745762712,8,0,0
"476",48060672,4682480.987,1922297.444,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250025,25,48060103,500,125189,541125,235,150,"1950s","CENTRE","RICHMOND","Residential","No",1,72.5274725,0,0,1573.699748,108.07721,0.171717172,35.8,57.89473684,31.57894737,10.52631579,21.97802198,63.8297872340426,13,0,0
"477",48060673,4682279.935,1922546.054,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250025,25,48060103,545,100339,525864,255,180,"1950s","CENTRE","RICHMOND","Residential","No",1,81.3953488,0,0,1396.752263,104.421961,0.165137615,36.1,50,39.02439024,10.97560976,15.11627907,70.5882352941177,11,0,0
"478",48060677,4681162.357,1922843.054,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250020,20,48060097,555,73116,405337,305,120,"1950s","CENTRE","KILLARNEY/GLENGARRY","Residential","No",1,52.7777778,0,0,1816.490968,119.546423,0.196428571,34.3,60.22727273,29.54545455,10.22727273,25,39.344262295082,8,0,0
"479",48060678,4681196.909,1923222.868,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250020,20,48060097,590,77960,453781,310,150,"1950s","CENTRE","KILLARNEY/GLENGARRY","Residential","No",1,68.3673469,0,0,1543.826435,120.984921,0.3984375,34.3,57.57575758,20.2020202,22.22222222,17.34693878,48.3870967741936,8,0,0
"480",48060679,4680776.93,1923030.204,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250020,20,48060097,545,70407,536136,245,120,"1950s","CENTRE","KILLARNEY/GLENGARRY","Residential","No",1,51.0638298,0,0,1999.290438,125.687164,0.216494845,34.7,58.90410959,27.39726027,13.69863014,28.72340426,48.9795918367347,8,0,0
"481",48060680,4680814.699,1923339.487,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250020,20,48060097,475,77521,436334,225,135,"1950s","CENTRE","KILLARNEY/GLENGARRY","Residential","No",1,54.4303798,0,0,1795.22905,126.501927,0.210526316,34.2,58.82352941,29.41176471,11.76470588,26.58227848,60,8,0,0
"482",48060681,4680430.845,1923218.599,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250019,19,48060085,395,112104,466085,155,135,"1950s","WEST","GLENDALE","Residential","No",1,60.2941177,0,0,2188.041577,133.414469,0.2875,38.8,42.85714286,41.07142857,16.07142857,27.94117647,87.0967741935484,12,0,0
"483",48060682,4680040.793,1923291.159,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250019,19,48060085,420,142716,557728,155,140,"1950s","WEST","GLENDALE","Residential","No",1,56.1643836,0,0,2507.394588,139.787179,0.333333333,43.9,27.5862069,50,22.4137931,35.61643836,90.3225806451613,15,0,0
"484",48060683,4680175.264,1922865.786,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250019,19,48060085,430,62238,482845,215,70,"1950s","WEST","GLENBROOK","Residential","No",1,62.962963,0,0,2588.771727,132.171192,0.197674419,40.5,39.68253968,46.03174603,14.28571429,22.22222222,32.5581395348837,7,0,0
"485",48060684,4679713.777,1922879.011,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250019,19,48060085,445,115415,484171,165,135,"1950s","WEST","GLENBROOK","Residential","No",1,57.5342466,0,0,2980.373208,138.496149,0.337078652,37.6,38.70967742,40.32258065,20.96774194,32.87671233,81.8181818181818,12,0,0
"486",48060685,4679761.688,1922576.786,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250019,19,48060085,460,88427,458653,185,85,"1950s","WEST","GLENBROOK","Residential","No",1,36.9047619,0,0,3093.061782,136.692018,0.130434783,34.3,53.96825397,36.50793651,9.523809524,41.66666667,45.945945945946,9,0,0
"487",48060686,4680001.506,1922559.193,4806,"Division No.  6","CDR",4806016,"Calgary",4806016,"Calgary","CY",4830,"Calgary",825,1,825,48825,"Calgary","B",8250019,19,48060085,455,73236,402817,200,40,"1950s","WEST","GLENBROOK","Residential","No",1,65.2173913,0,0,2905.905596,135.115187,0.12244898,32.9,56.71641791,35.82089552,7.462686567,18.84057971,20,8,0,0
